,voter,vote,weight
1727,osmo1gegd6ufdzp0xw2jlrvehnyk7mac0mtew0s50q7,YES,50100000
1728,osmo1ge0xdghslkg309zka9qc9qrz2gehjw6sf9dfu9,ABSTAIN,57991077
1729,osmo1gejtcyaaunl7gjw82qwxu6czz46t8qj2ah3qas,YES,249326
1730,osmo1ge53s33anwcxw9yvfhdlrvzlntvspsy3ce3emd,NO,2094948
1731,osmo1ge53n3ffewynk5z5xds60y5pmcpx39kv7zx4ky,YES,1000000
1732,osmo1gemjs2khq8y6l0v29vv0mkalqt4dvge6wnnyen,YES,100000000
1733,osmo1gele87q76ac3wccw5xdylezyzekv6k8e7wv8hq,ABSTAIN,771007687
1734,osmo1g6vlna97nhcwgynl3zs37rj46h65gf6jupc5re,YES,0
1735,osmo1g6s02vt3xnpgkhwx3sntscp08pu3rsc3jncp3y,YES,3304872
1736,osmo1g6hp8n8mefwmg8x3fhg4zc33d68rgfp8at3up5,ABSTAIN,4000000000
1737,osmo1g6hyfkrgyp0cfv8j8y7zf7h8mw0l0thdvtgx7p,YES,1010100
1738,osmo1g6ce6dd8n7k7ej958rvjjtzewpgrkmqm8ptfy4,YES,36000000
1739,osmo1gmre8y5cjg0dj9cagzts6k5zsv4e35kvdeggep,NO,931000000
1740,osmo1gmsvfd4jczze0dhu49ajng3h7q9kmcntgnhhgm,VETO,736000000
1741,osmo1gmjln2ecc3zekvvvyzgcpkr3443v8qd3m3g3fw,ABSTAIN,17340183
1742,osmo1gmehl58w89zgkg4gga03adavux59nrqy6h9dkk,YES,2000000
1743,osmo1gma45d9a50xrpwt0cnv9d6lks2xq7h5a37dafy,YES,45000000
1744,osmo1guy40596xzhps4wqlddvmnqv80yml6n79znqa5,YES,499043851
1745,osmo1guxxcfzryjanp6xt9e49tnqj55nasv7jed426g,ABSTAIN,29765449
1746,osmo1guws3pgt8z37kse3d4kqtak3ffwuz0gn0hgk5p,VETO,908466962
1747,osmo1gu09e83rvrnuqa8jzc6amwemkv6rzvapa03rns,YES,451929074
1748,osmo1gu5r9eh6j96xn30hx37z2r5mnf0tj6ad6xvl3z,YES,0
1749,osmo1guagrm7cz9ppjt3mjxtan757ur7z7pmzpr4c3y,YES,54500000
1750,osmo1gayzptc647zkxrgye5snc7cukt3p8szr4v62rs,YES,30449200000
1751,osmo1ga8g7krapufvfpjh6yfpm6zklafhd88z8adugc,NO,835000000
1752,osmo1gav82uuh8sr4zx92623j90l5g3egxduytjqydu,YES,134349000
1753,osmo1gasyx4hrk8vnsfrkvzfck79hxggta5dz40ulhk,NO,21228030
1754,osmo1gakrjc93t6txtej5n3j0f0khvwyd9kwh2vpwm0,YES,0
1755,osmo1gakdllhm0ardp0czz7tanpslzew5faz90p5m6l,YES,0
1756,osmo1gakeuauc2akv9rs0c3ezws3qa46hhuj4ug9p3c,YES,52062900000
1757,osmo1ga6lp7tnwt32hre2j2tc2xjhuhps5hvrt8j2ne,NO,0
1758,osmo1gal5p2wah5t49vyr2rfx6qkw084raalhy48cw5,ABSTAIN,57014297
1759,osmo1g7q8z9dx5vqz6kxlgmxlua5unj7t6uuwwfwc47,VETO,30000000
1760,osmo1g79s34ulvedxg7492keardsrzvjc6y9nj4a4rq,YES,6000000
1761,osmo1g72q9dl7yqcl3lv3jqkrrrw8zayaan6hp20fct,YES,130000000
1762,osmo1g7dyrdh9xnc5xsyh09f84c59myzr757z4ywvtg,YES,20000
1763,osmo1g7d6ys6x09u99hae4e3qlsrnl02sup2pvwm0ke,YES,51000000
1764,osmo1g7h2yk0jsrxenmw9qfc6u5r2z5lnnzslthjw4n,ABSTAIN,36590335
1765,osmo1g7h5n5uv8j07mlyjf5pca449v4d647wqe64ngx,ABSTAIN,169921598
1766,osmo1g7agaljnm34dpf8p9hcr43mg5nslkdhu45eq80,YES,221575677
1767,osmo1g7l8crvjqczht20scf0hw4xrc9mnn9ulfl3484,YES,0
1768,osmo1glrxvex7ayhy6dzqsnzw6da33jdyy0ytdfc5lt,YES,900000000
1769,osmo1glypx5p0lvqtmljm4qh6rne47jx5xtcf7ykjat,YES,23919542
1770,osmo1gl9nw5esgmtafye0alau9n7e3u3dg5a75zslzh,YES,381794136
1771,osmo1gl8dzxctue6kdu6k4mz3062pq8l3n33cu734hl,YES,334000000
1772,osmo1gltnhqm84jjvqrjqp4ygj0m6rmklyzudh3yxjk,ABSTAIN,1267800000
1773,osmo1glw68t9raq4xd7hgad5zl2r2ndvuwtukce8hja,YES,120000000
1774,osmo1gls7kssl5gx3c9678gyn3agjc7fjrysjq6gjw4,YES,52848128
1775,osmo1gle3m75hd5856995ralz8l4ra7j3kzjrkwzhs5,YES,65577320570
1776,osmo1glmy88g0uf6vmw29pyxu3yq0pxpjqtzqer3hf5,ABSTAIN,20900000
1777,osmo1fqzqejwkk898fcslw4z4eeqjzesynvrdyvnj3c,NO,11959980000
1778,osmo1fqrqesayx69k3rtrm25hrcftq6mr7cpgarpq6g,NO,2241000000
1779,osmo1fqyumsnyft7snkp6x0qj6peuksg86a22tfqytp,YES,77965531
1780,osmo1fq8an6g4haa9x5sftws3l7m3psp8dw8q3k4pj7,YES,27182518
1781,osmo1fqfmegpprkskkyuegngkh76p8mkjg3ycf23lgj,YES,0
1782,osmo1fq25gg5jk5r4mq04q0qfggelqwcjnswpadndcr,YES,526747970
1783,osmo1fqt79f5enr27wtlrzfr0ksn852qa259534ucvf,NO,137634282
1784,osmo1fqdr2jeadhw9fer8zd4pqeudpeluvw64cpr26g,YES,95069340
1785,osmo1fqw4urjl4u75l04k8ndmj2f5n5g4skdsv4svgq,YES,50000000000
1786,osmo1fqw7zrxwly0947pqx6s4c0zu2a578lvdmn687u,YES,1000000
1787,osmo1fqc5d5f9u4a3r3gzaz5uzcqwwy5pl5fnv4phcr,NO,300000
1788,osmo1fppe4plf96jv5yw527zlm072mwkdydevj2zm96,YES,6057278
1789,osmo1fp2ph05q34ed4q5tppurenh3as6r6dfkcsym5c,YES,4414500000
1790,osmo1fpdqdxmq4kdn5kct53h3hrtw0rr9qf44catpn2,YES,174340019
1791,osmo1fzphz94xgzjt9nl6wlk6r3a7ur4swyn9apu29z,VETO,0
1792,osmo1fzye4nlxtvl8ycmnnph288vehvueg2vwgawhz2,NO,201855406
1793,osmo1fzdnlve9tpwfqrddl7pdw2ccg2uygu5prfzyne,VETO,11100000
1794,osmo1fzspdmt6m2el8vvpg5r338uqk4k0swxmgrypdw,YES,600191001
1795,osmo1fzkpp9a98azr0e93addy83djcr4rk3pjftdc8x,NO,76381185
1796,osmo1fzkxv7k8hlcphdcy0su38w3yylzvs8mhmqjnug,YES,33749535
1797,osmo1fzc5z44w3um7rl2pgumn8wyk55zltdqc2vm9vq,VETO,490165656
1798,osmo1fzepwapdefl9faeydpv85cw0h3zr7uc38qc40f,YES,0
1799,osmo1fzufmzdfujlwvfvk8wfxfxgsljsw6cnlydy54f,YES,2461000000
1800,osmo1frfrv7sguyner7wtdpnnvz38fnr5zq5nxskxtn,ABSTAIN,57300000
1801,osmo1frwv02z70tj6glmsvt2hkrg85kz2gm68j0w4yd,ABSTAIN,0
1802,osmo1fr5e5jgq3yqg45x54wl64fu3zctkvcma2gfp75,YES,0
1803,osmo1frc266qg9vdyyfegekxqfmvlxpkq9thh2epkqc,YES,3391578683
1804,osmo1fyzpd2pkkprpux9j525uwf5rwq3amuh9ldcyfm,NO,15933858
1805,osmo1fyx7k833dvd03w3rdx3dxxd3e6n0gpn8a9mvsy,ABSTAIN,1112057324
1806,osmo1fyv9h5l4zpjpjke2vppqr6l950lpcz4cz7t6mf,NO,2754200000
1807,osmo1fydwjae3t9htr60m220u0l3zkujffn3gvaatdm,NO,588000000
1808,osmo1fysj4cadldlzcpjkfm2apdxex48wlvrg5qvhae,YES,600000000
1809,osmo1fynvtycdzysvv3lf4snzx6ctsxqf9qapvnps2c,YES,556602
1810,osmo1fya67xh7e0ug0mkw0hc4v4heja6f30txx00e70,NO,520000000
1811,osmo1f9z6ytnrk05m08ndkhv2px8m043nlzaepydtr5,YES,200201128
1812,osmo1f9r4xgc5xpwq654hrm9jf5q7uj589mltg6f487,YES,6673723000
1813,osmo1f9288phuzredp9n83r8kg5aj69medzz9lvxw7z,ABSTAIN,124122739
1814,osmo1f9tzveu6mfszpz5qjsrcrcu9z8r7z30tem0pkz,YES,0
1815,osmo1f9wc8d0t4va7kznfe4syj2m22plzsgh36425nx,YES,0
1816,osmo1f9uwg06kqy2vwwea6smfyqdmh0yknr8pc8z2xn,YES,0
1817,osmo1f9ukp5anml27kzpy0ymahgc32p8rdptt9zgqfx,NO,11000000
1818,osmo1fx8w4ptv2sklkda6ud6gl8qz2ye6hn4t0u6guj,VETO,200225168
1819,osmo1fx8kl43rkcmkk98p42fjefmkr9kpg2nck2ccrg,YES,6000000
1820,osmo1fx36hr7kfe4nm6rzn5nrldun73y859m033qkq2,YES,98470000
1821,osmo1fx5gpm795cu9wplf309vrrea0r2fxt94wrg4fm,YES,145000000
1822,osmo1fxkxn78cyxk3y7jrqmccjntjktqy3q0u5fpjnh,YES,405000000
1823,osmo1fxccvvhhy43tvet2ah7jqwq4cwl9k3dx5l5ngt,YES,35386498
1824,osmo1f8fc6ynk6mdkq69gum24fzsmr2qgs00npzz3j0,YES,0
1825,osmo1f8vrs83mpa7vvwfcjtfzt3jznxsx4yy7luux5u,YES,1000000
1826,osmo1f8emuc0n483qdx7en0cmcrs6vt7a0tugv0zm6y,NO,19007083
1827,osmo1fgr972trnce4u5dl3elqnwhkjxa8yme2mru5uy,YES,1232796
1828,osmo1fg97f8s8ftcxpha5zxw9cvpk9unzu9z97zwcxt,NO,747000000
1829,osmo1fgxuf77wjmss4nksw7cp7eyy2jmz98mp02jw8u,NO,23356116
1830,osmo1fgg0q9s4e5lt6eryy7dp493u85yyvhyq5er9gm,NO,499168850
1831,osmo1fgtmaatutpq3lgjwsdqeu474gcvxns7z7y6nup,YES,1007220
1832,osmo1fgv3arzrv4pg943k45j5dmlv3l6e0pckc4qsur,YES,16221000000
1833,osmo1fgwp0pdpwqha2jm0wfavlctpsvs9pxzdck6q3p,YES,0
1834,osmo1fgwaqndwpl2hmk6vv98vt07fkefvx46w99q5ka,YES,4507354860
1835,osmo1fgapuqcg2dt32ru77km7jt55ugwr6t4v8vyr2y,YES,0
1836,osmo1ffpdl72gvhwm82anjlzg6r0pjuj6y5snecfqhm,YES,13500000
1837,osmo1ff9tskaz9faad5ajg2sqhwmuk9nht3hy7wtuwm,YES,420000000
1838,osmo1ff97wc3htemhctfelnkughw6mahy0zranm2g93,NO,2718840512
1839,osmo1ff8j98rrzksn579vdt3kehyk6dsed877qm2tr3,YES,340000000
1840,osmo1ffgztpzwm0c472nlpd3mf7kny98xfr7mgrlthy,VETO,15141863
1841,osmo1ffhe8dh8fawzgmsc5peldgtrhskazs47ca773a,VETO,10120000
1842,osmo1f2y7xe5a65k8qvlh3yydpd48wyxtvc3jwcl559,YES,38104107
1843,osmo1f2xrderw7sce8ck3f4n5pummzalw9ul9hxvh09,NO,150032611
1844,osmo1f20vq4ut9ju0kzn6slgz3kdhlchxjqmzvngjtq,YES,0
1845,osmo1f2044c4t257q8mytlcvk0f9wjxs2qxnqnq3jgy,YES,7472239
1846,osmo1f2mva4ag8meya6fvpwz7md6f97zd5nll5mxyum,YES,1035000000
1847,osmo1f277jsrcx5tfc5n2xp5rncflr9yj225t06qmhk,YES,55000000
1848,osmo1ft92z9xr8tyaa9n7ulsc3hkn09e5m9es4qdz94,YES,109557000000
1849,osmo1ftwv988xjrca6c80newruq2y306fd2wy324u6r,YES,441000000
1850,osmo1ftkdaf64j80fvdxc93n489djm0hd38306h7md2,YES,76552341
1851,osmo1ftmtmxwm7ynhcj0s5ud3hktwntgy3pktwc492h,YES,71000000
1852,osmo1fvzu0l7vv7d43mnd5qjv236r0wznyqx7azyteh,YES,23410000
1853,osmo1fvyye8t7ywrc5vl33g5rt64n32d8kjtnp77fda,NO,25260000
1854,osmo1fv9yjdpe9cta04wy8fu0v9q96eez2xd5dqtche,YES,31699738
1855,osmo1fvfh8py05qqs5x3vz258gv68c3afh3y7uj5xml,YES,1030000000
1856,osmo1fvupuuh7aclf7ylary369rngt47lpw86kcc2fg,ABSTAIN,750000000
1857,osmo1fd9lkppdq02gwrfa757r95p3tvha6ey8346p78,YES,0
1858,osmo1fdtgua2gam7ujv63c7trlg2nxwqscadml40yh6,NO,100100703
1859,osmo1fd53kqxjwu2mhkqs8kpglj02ufu3fyquc2yg4q,YES,46723244
1860,osmo1fdlckqtxmze44dmeuf83klyt69t56had2p5krf,VETO,0
1861,osmo1fwpcgcnz3acsgersgqf7kzsnq8h9atl25nu8lk,NO,289765072
1862,osmo1fwtlm9spclvzle8rw0gezkphg7uh8v6gax9m4d,YES,79830503
1863,osmo1fwvhp4jp4fc2fwqf6h8zr4gd04at033has0wxg,YES,1000000
1864,osmo1fwdj3p3l2l5tgfwgymg9suc44cks2fv88z0nfn,VETO,60000000
1865,osmo1fwsd4s4fcp7cctkxlkj36c079jxvfmvakvrzmj,NO,0
1866,osmo1fwk9yt7um7a869t49lxkucekvmclq8n080275q,YES,50000000
1867,osmo1fw6er08gle8ujk5v7qx645x0ptgntc68q5ync2,YES,0
1868,osmo1f0p6nhhj8g5l8h96sxfes84ylxnqpg6qqup8xe,ABSTAIN,542357
1869,osmo1f0zelt4x8t9yx9wjfeqgy02t30ck792qcuxgyx,YES,15751624
1870,osmo1f0fkttthl9aqfd6y2tt86ue0ujup5sft4x328k,VETO,220000000
1871,osmo1f022lhq4qggr32436wvwnwd9vdjnxdx8g72wq2,YES,700000000
1872,osmo1f0t2mgx8520dc5xkdcmjygjec0lwfdw5w46ev8,NO,572500000
1873,osmo1f0v9xudkfd8mwk6y35d0aag3q8txjwxgx98nau,NO,92291
1874,osmo1f0ve4ywdf6jurmkr5zhy47pggrznjmea4vp38z,YES,2380000000
1875,osmo1f0d9w3m9qsx5shedgdwd4cscg9xx6z5yjpc2tx,YES,0
1876,osmo1f0jdaef7zvx3pn398ptsvnlw7vgqg2c0uqm38s,ABSTAIN,0
1877,osmo1f0kly35r2x8gevkhm9j9y5vmn893cvzyl7zspg,YES,70000000
1878,osmo1f0ltumdc380mwlj8klf2ewshm2z7x6kfzy5ese,YES,28112739
1879,osmo1fsp3c5ce9x6chskje5smccejmqvf0mfugrllh0,YES,7946453
1880,osmo1fs8er0greualh3juwem3nfn4fzcru94hkr72ex,ABSTAIN,400000000
1881,osmo1fst0ly8vsx4en2pmevnswnw73pv3mpyjx4l349,NO,96718212
1882,osmo1fsdqz6vhpehzezm7f3ej7csatamsm8xenefct3,YES,2000
1883,osmo1fsd6phsw6ph7tgt6wmrdjlepm4xzd9htrxgmy2,YES,0
1884,osmo1fsczk3dj3eqp62qeeg4jcwvg939zwa67yd92ru,YES,3512089700
1885,osmo1f3sak44pkjzhhh2zjrdawufqpgdmqdd5pu7hu0,YES,10000000000
1886,osmo1f3jr7mje02n9l8mystcgttmyrh3wfg38y4k4rh,NO,86000000
1887,osmo1f3kp26xrcfsyh50ltjdr752uhahjwr907zgv4y,YES,10000000
1888,osmo1f3mxuwpwq5dq2h3mm27xwly0qfxe4h72ntur6d,ABSTAIN,5300000
1889,osmo1fjqxd7h658zfy8g5tf2s9mfsqtpwunjwm9cd5g,YES,467489018
1890,osmo1fjzc695xqr48y4l4gq674cxxq5d2hqez7tmdtu,YES,0
1891,osmo1fjvrwlxwrwxvzj2vmjcg0rza74mdl2rsjdltnh,NO,191200000
1892,osmo1fjn0vr4dma5crx2rctv6vmfwxx0v0vrd6s4da5,VETO,40260000
1893,osmo1fjn66segfy3cldj2uvxdfst4d4gzw9lhrkvjen,YES,25200000
1894,osmo1fjlpshee26zhrgfd6x6gl68p9gkdlwyh2hywxj,YES,54300000
1895,osmo1fnraq07kp9uluzg8wuuv5323xfa93fggujtfk6,VETO,300000000
1896,osmo1fngjavrum2slkluryuyknqa8lgx0nz0smcac2n,ABSTAIN,2338228095
1897,osmo1fnf8fvnyuw20jse47a53ue59pdzp8q254qfrdp,ABSTAIN,847560000
1898,osmo1fn0h75ee5rudwfnuc47nrkqes5pftp3700ugeu,YES,13082255
1899,osmo1fn7s9zvxhzsecsrvnppk6g8c7lef475cr939s4,YES,6122765
1900,osmo1f5qs4cmalkujwvusskz7ep05l3x5a9y577ac4a,YES,0
1901,osmo1f529vf35gqcf9l3gxcfc92mtxpp70wkaajfyvn,ABSTAIN,20841521
1902,osmo1f5wswfcvzjp2qqs25ka9gc35k9m8fl6w95zy4c,YES,30000000
1903,osmo1f5jlr9zzr9cpmfw72ul52ff5a038eptw7gqfgd,VETO,126346050
1904,osmo1f5hhy6jngc4cfpdsxt2wp4s967hd02tk0h2m4y,VETO,10720522
1905,osmo1f5a9g5j0vys3hf4scy8s96wf4pea9p499tshfa,YES,60872597
1906,osmo1f4ffzycapwnvyy23p73djcnxa668eydhp03muc,YES,3365158
1907,osmo1f42g6asrdyyxz43tpw63u5e7aym8r85wykeal7,NO,80000000
1908,osmo1f42u4p02qpy67s88mpw9hqchw9e8nugvsyu75r,VETO,14307014
1909,osmo1f4tgt0vvtfrf3zrd44l450y5qxk5vlk0qdy3al,YES,511060000
1910,osmo1f4j6vh3qrflhr3x4p003e7gngcy2wufewpej7d,YES,2000000000
1911,osmo1f444aetv2l3w2wscd7pkrrgg47c90zz38uggjj,VETO,150000000
1912,osmo1f4hmea7xdje20zcqtsrll2kzkgrwcmyut8w3sd,YES,250000000
1913,osmo1f4c9jf3m322kqnz30ju37gj3s95am35nkyqv67,YES,83054513
1914,osmo1f4af7lajqkgaklxk6ht59pahv45fz3wnuqtnql,YES,7572452
1915,osmo1f4lra52avyw35wqetv6pemcn70eqh5pm0mwe5h,NO,598700000
1916,osmo1fkyvccs92hsrflefg9u030xpq7gflr96a7f7p5,VETO,220000000
1917,osmo1fkwnrnmqzgnr8vvjw7eudv6j4ggvft6tw3kxph,YES,0
1918,osmo1fkw5n6upztctlkykf5vsgkn0krvtfaw6l6r69c,ABSTAIN,51000000
1919,osmo1fksnw8cq42mas2qtldc3ulfpvhkesm6vncnvwq,YES,2928244310
1920,osmo1fkjh4gyxrr4ttg7q3wpzgxds2jnz2ay2qw86e5,ABSTAIN,52408026
1921,osmo1fknhdqr0q6h98nn28gymamdz04ehks3vq8d0x3,YES,354680024
1922,osmo1fk5pnpd9y52zwaf254tvpqj2dcljtvsnpr8f5x,YES,51458135
1923,osmo1fkh53jzjltugmxc5y50pm727a85nscrnw2nhlq,YES,0
1924,osmo1fkcd8dtx7yemjdpxf2e6tr2y0z7nmzaq5x0l9c,YES,51217928
1925,osmo1fhpeeq8jfaczhzdjxfxd22ztjft7mdh23jtx6s,YES,2550000000
1926,osmo1fhwcyxx2lgefnslf0prm53k93qxsef6uvy2xxs,NO,73405581
1927,osmo1fhuw5afltjhz545356rgusxauyxzc3t0n5k3m4,NO,100000000
1928,osmo1fc2jt7q6279qg47lht6dy39ru8usz3w0cld8fp,ABSTAIN,2877948
1929,osmo1fc5p3n0mlm2tk9dar55n9astmxs4p5jk8g0atd,YES,33752400000
1930,osmo1fchtuwzq4pdsap9ccn4xjd9wn28hkqy09mhydh,YES,54313000
1931,osmo1fc6n2rg49qzunkhq0yrgej4awzrp6fuh322lpk,NO,0
1932,osmo1feqm99stmk7clrazy7pudg38csrr2jdu7sxcan,YES,9167006
1933,osmo1fex3jndzla0jewec62desej8vnxg9k4gyr73lh,ABSTAIN,175865388
1934,osmo1fewhap6myaxrnc64y4rpgtnpjtg2ypaduvk5jl,YES,42275141
1935,osmo1fe4zn60w3l3g2zt8u6wlcrr50c04g5r26c3fgs,NO,299800000
1936,osmo1fe4mvh5f7t0830fwcucuulj5w22vxtecu04w7t,YES,2209863
1937,osmo1feh2keupglep6mvxf5c96eulh3puujjr79z5st,YES,30815000000
1938,osmo1femh4tsz8c7snqnjah0mdrrlskxfs60t0ypuzr,NO,300000000
1939,osmo1felcpsv479pmcp0wjwz844aqjkr0sdv8hrqzju,YES,30658547
1940,osmo1f6p05wl64xf0lre9f5qnj5kawd0unukp038j0m,YES,15402976
1941,osmo1f6gtaq6gek29u3x0szl2wh77tsj982h5lhtyxz,YES,11200000
1942,osmo1f62zgjhla097yc4e9sf5zm64antugnjhq0h6ke,NO,10002000000
1943,osmo1f62cu25mlwxw98l63vh9pfyqdxqnrjfle25dhy,YES,93197413
1944,osmo1f6aewyay56p8qwayqlkt47f6vfflefm9rteulx,YES,54310000
1945,osmo1fmqkvzh5sxuf6jx82t7uy4u3vr92d97ayq8hev,YES,134112476
1946,osmo1fm05ux3w4598c98cr9v6pxx4tfzt25numy97hz,YES,970830210
1947,osmo1fmktv6tkderkl7q5rx485vlc4w8jg7uymu0zfg,YES,488627780
1948,osmo1fm68msd07jlrvmfjr2rard54kukfq44tlpe4xw,YES,4001220
1949,osmo1fmmkme8sa5a9lvf5z4dqv8slk7je26cp9evcm2,NO,110246690
1950,osmo1fmahc5r3fk2fxne6q5z8rhdmfhsecar86yyh8h,YES,750000000
1951,osmo1fu2q30r2pklwgley0zvwknwlwgexk4jzcx4ead,NO,236500000
1952,osmo1fusr3vdmhn5fr23l3kka7dc88wdc4rnhtess69,NO,276094895
1953,osmo1fujw9udraastqazedvz72xzlr2gvv4q3aaqk5d,YES,12034870541
1954,osmo1fu6splgnv2zk8zz2wu6hsxgtfexu6w3gdy4v70,YES,41786232
1955,osmo1fu63ntgrve6chlm770dxw0wewjzxrkfr3wvvs4,NO,113696459
1956,osmo1fua879u0esqqlj2ur6pxegejm4hyq7a4jka6mj,ABSTAIN,59298262
1957,osmo1fa9kz054k59nkkfh4nggpyc7nkdy2s4hqhlu8d,YES,4089323483
1958,osmo1fatnp62fsxv74wm05qfmnxf6e4r27vm96yzdxj,YES,9005899
1959,osmo1favpt2c58al657sp6ug7t0ahz0tzlzp6t2symv,NO,275331886
1960,osmo1fakuy9dm78lquld6ppheqpnqcyyf3n5ajqy2jl,YES,4952000000
1961,osmo1f7qvypfaee56km5rp8lvay4f0saq9xn4mz2srn,YES,3543000000
1962,osmo1f7z7sfh6dem85548t8nf8kvd33z2j5jkz2l6yc,NO,1000000000
1963,osmo1f7k666asjfkapzqj9a0nphpyzgj9y47mqqz9dv,YES,25724635
1964,osmo1f7653xmmtk6c5ph8va37juwfzxdfcfw0u2r2vn,NO,1000000000
1965,osmo1flswm9qxz09cljf2axw9a0zh7kkj544v28tefn,ABSTAIN,4237000000
1966,osmo1fl3zm62mslvkfpa0uy2lz6jxe468443wy63rl6,YES,388317397
1967,osmo1flk5kr85ashg3xem5jnh62fcj0vp9suwmnputs,YES,54301000
1968,osmo1flmtpqwykutmza75js5htq8srhak4x7uaeuqpp,ABSTAIN,999000000
1969,osmo12qq0mq3jg0a3kq0nz65zmtn45u7wfg4rdd8d6g,YES,1000685051
1970,osmo12qv3m889mc738jyz0z92s4kjd26ntfjd3jf2qt,YES,9010000
1971,osmo12q0tutrmj3y890l9cufnw244kywcwyvukh4r84,YES,750246002
1972,osmo12qhf4hl9esq4e49fqpjlm720mrzaepq902sqx3,YES,830041
1973,osmo12pnnsmcycp5d00gmqjza6wu2qhcyltdr86zrr9,YES,10800000
1974,osmo12pek06px76y2mr2fp7ew4wz8asxv3rpwgvdjww,YES,1100424018
1975,osmo12pmqqfchfhhlmvttltae4y6manugz546q737j9,YES,1277000000
1976,osmo12pacz5tyulvluu0tl6kld3txhdu70dxg4jj2p7,YES,1000000000
1977,osmo12plnxn8wlvm5kjwggpkaa09mtjak6klf3jt7ac,ABSTAIN,1003105000
1978,osmo12zrmvcgrtafpcat3wh3umfqjc8td83p2r8qqml,YES,671236623
1979,osmo12z2988anxfkyrn9jtd942xgjlxqk6t8m5cxage,YES,400000000
1980,osmo12zwq8pcmmgwsl95rueqsf65avfg5zcj00f5mea,ABSTAIN,12952991481
1981,osmo12zsf55p2gsrh24nv7m4lr0quvrhu05l6h07m2x,YES,51075415
1982,osmo12zj672nek2fjrgsrje6dfje84lt34ycwqwdv3g,YES,509732261
1983,osmo12znecutjwh4z04yyvhtr8pwagqdu6u2q60yl6t,VETO,45355927
1984,osmo12z5p547fu3k6n3jcwv0u8znrqrnjph0kukjd4v,ABSTAIN,20131000000
1985,osmo12rpfdvjvzen2vk95en0nn3g6f2r2wy265la4w2,YES,15000000
1986,osmo12rzd5qr2wmpseypvkjl0spusts0eruw2jxuup5,YES,1000000000
1987,osmo12ryqs7gafk4vdsrgv7f8tykw8a2eh5cqtdyfn2,ABSTAIN,6000000
1988,osmo12r2lcs6ea5yuah2833p6hd4x09y68ddqt92pqr,YES,285736127
1989,osmo12rnu5pl8rd0nvjym6qx45dddv85y5san887z4r,YES,4133987226
1990,osmo12r47w98wucf5725lpgq82450fkerpgcwk5mg6f,ABSTAIN,2000000
1991,osmo12rhsrud58m4634ekrfs69wjam09c5z3lv5nu9a,NO,38889191
1992,osmo12r70pauws4mhjdkfuw2rkskf7fcqw73922qd2y,YES,9978214
1993,osmo12yx6havlf3dxuwe7x23mrjtageeg8lnh788shr,YES,0
1994,osmo12yfj9nl5r4tf0a309vp8l25hhrr9et6u02q6m6,NO,46181109
1995,osmo12yt0kgzv75sr6lsjwy6c7x73svjxa8u2p33uvx,YES,121322087
1996,osmo12y08qrwfrt6cqvt0p2yegy8sseheqxtl8j64zf,YES,0
1997,osmo12y3g973yun5glfqkf5ume6tvfpcqzfenaxqmh7,ABSTAIN,53268545
1998,osmo12y5pdr0q4clk5jquc0s7ysne37kyg3neqp6wl4,NO,200238646
1999,osmo12ya7llt3hwal3ysay4u98lvqpfc6mram8547pu,YES,170066982
2000,osmo12y7nwt7lnsxla0de3ktxg589l2s7l44qr0quzc,YES,0
2001,osmo129zl5ymd4ggqwzftyza443kd29emnfam3qevt9,YES,310290795
2002,osmo129t2sncry3pe6deu8t4s3cymjumpeh5cg7hmnl,YES,0
2003,osmo129e3qxxmudkwuj5nnt0kma5ryz4ccaa5xrah7w,NO,65118732
2004,osmo129m4sxkyz0f2rp8yly6yfd46usx2836u9mnh2j,NO,300449843
2005,osmo129u9geqpntha0jwal2jrtmazxv98gmaj5quspw,YES,51000000
2006,osmo12972ltgzudw4d2thh8fgwecsfghc004kg292vu,YES,0
2007,osmo12xw2c7huag6txlcl88qqzg2559uy8nwjeffe6k,YES,0
2008,osmo12xsghdkud27ef4gcn0wgz78yfrf68skykcmxxy,NO,165526010
2009,osmo12xnnkswe4l9v5rcla7n4ztm2uq6mmtpz4t8wux,YES,32000000
2010,osmo12xerrhq8luxlkwqytk9hyd2fp6wnqnemrc4ssw,YES,24909768
2011,osmo128zjnjs237ku8uqn33wyar9lz5uhyfck94quhu,NO,80000000
2012,osmo128ya8ky7t60ywrfwh4judfnaaqu7xrq6c9wk63,YES,3500000
2013,osmo1289wynunfyakagq23vglq5582af99un7nsr8yt,YES,238100000
2014,osmo128gfk6764z0aqkn9uqpn95x5edrgftlqm3k8yc,YES,119942613
2015,osmo128fs0en63amaxn3fgvlvn7xwurysq90ac9mnzu,YES,30100000
2016,osmo128nu9snmq9v4cv7g7nm9sx7m37yxcg7ld50fek,YES,126160889
2017,osmo128hzjmj2fhd5fm84tf5qcp9mtc5fhj7udl9stk,VETO,530144345
2018,osmo12gz0mh4zz4dzuhs9m76z46a5mryngwh332thfw,YES,1000000
2019,osmo12g2v4a7ej468c023x9f98zl9knddtwq0t78ve2,YES,17589237058
2020,osmo12gtg0f03kuz7pzqcqch3xmvyn0m0rtkdwwkxp3,VETO,152989853
2021,osmo12f8p937qhcuvfrwtvqmjtp5c3se4nvk8ew7m8u,YES,0
2022,osmo12fged3ppn46c0smek8jdz57c28dqwfckjny0k6,YES,0
